review_status,id,web_name,ques,template_id,template_text,slot_schema,parameters,parameter_evidence,fixed_literals,constraint_signature,route_signature,action_signature,sort_signature,output_signature,confidence,rationale
pending,Coursera--21,Coursera,"Search for an online course on Coursera about 'Digital Marketing', suitable for beginner-level learners. Specify the course duration, the main learning outcomes, and the institution offering the course.",coursera__actions-navigate-enter-query-extract-fields-constraint-0dde531,"Search for an online course on Coursera about {{quoted_value}}, suitable for {{level}} learners. Specify the course duration, the main learning outcomes, and the institution offering the course.","[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""level"", ""type"": ""enum"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Digital Marketing'"", ""level"": ""beginner-level""}","{""quoted_value"": ""'Digital Marketing'"", ""level"": ""beginner-level""}","{""instruction_skeleton"": ""Search for an online course on Coursera about {{quoted_value}}, suitable for {{level}} learners. Specify the course duration, the main learning outcomes, and the institution offering the course."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""enter_query"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report duration, outcomes, and institution""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""level:enum:eq:true"", ""quoted_value:string:eq:true""]","[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""enter_query"", ""extract_fields""]",null,"{""fields"": [""report duration, outcomes, and institution""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--22,Coursera,"Identify a Specialization on Coursera that focuses on 'Human Resource', list the courses included in this Specialization, and the institution offering it.",coursera__actions-navigate-enter-query-extract-list-constraints-f5ef74f,"Identify a Specialization on Coursera that focuses on {{quoted_value}}, list the courses included in this Specialization, and the institution offering it.","[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Human Resource'""}","{""quoted_value"": ""'Human Resource'""}","{""instruction_skeleton"": ""Identify a Specialization on Coursera that focuses on {{quoted_value}}, list the courses included in this Specialization, and the institution offering it."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results""], ""actions"": [""navigate"", ""enter_query"", ""extract_list""], ""sort"": null, ""output"": {""fields"": [""list included courses and institution""], ""cardinality"": ""list"", ""operation"": ""extract""}}","[""quoted_value:string:eq:true""]","[""coursera_home"", ""catalog_results""]","[""navigate"", ""enter_query"", ""extract_list""]",null,"{""fields"": [""list included courses and institution""], ""cardinality"": ""list"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--23,Coursera,"Find a course on Coursera about 'Artificial Intelligence Ethics', which has a duration of less than 5 weeks and has been rated 4.5 stars or higher. Provide the course name and the instructor's name.",coursera__actions-navigate-enter-query-extract-fields-constraint-27b2f60,"Find a course on Coursera about {{quoted_value}}, which has a duration of {{numeric_constraint}} and has been {{numeric_constraint_2}} or higher. Provide the course name and the instructor's name.","[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""numeric_constraint"", ""type"": ""number"", ""operator"": ""lte"", ""required"": true}, {""name"": ""numeric_constraint_2"", ""type"": ""number"", ""operator"": ""gte"", ""required"": true}]","{""quoted_value"": ""'Artificial Intelligence Ethics'"", ""numeric_constraint"": ""less than 5 weeks"", ""numeric_constraint_2"": ""rated 4.5 stars""}","{""quoted_value"": ""'Artificial Intelligence Ethics'"", ""numeric_constraint"": ""less than 5 weeks"", ""numeric_constraint_2"": ""rated 4.5 stars""}","{""instruction_skeleton"": ""Find a course on Coursera about {{quoted_value}}, which has a duration of {{numeric_constraint}} and has been {{numeric_constraint_2}} or higher. Provide the course name and the instructor's name."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""enter_query"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report course and instructor""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""numeric_constraint:number:lte:true"", ""numeric_constraint_2:number:gte:true"", ""quoted_value:string:eq:true""]","[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""enter_query"", ""extract_fields""]",null,"{""fields"": [""report course and instructor""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--24,Coursera,Locate an online course on Coursera related to 'Sustainability' that belongs to Physical Science and Engineering subject. The course should include a module on Measuring Sustainability. Note the course duration and the offering institution.,coursera__actions-navigate-apply-filter-extract-fields-constrain-cb6b174,Locate an online course on Coursera related to {{quoted_value}} that belongs to Physical Science and Engineering subject. The course should include a module on Measuring Sustainability. Note the course duration and the offering institution.,"[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Sustainability'""}","{""quoted_value"": ""'Sustainability'""}","{""instruction_skeleton"": ""Locate an online course on Coursera related to {{quoted_value}} that belongs to Physical Science and Engineering subject. The course should include a module on Measuring Sustainability. Note the course duration and the offering institution."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""filter_course_by_subject_and_topic_verif""], ""actions"": [""navigate"", ""apply_filter"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report duration and institution""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""quoted_value:string:eq:true""]","[""coursera_home"", ""filter_course_by_subject_and_topic_verif""]","[""navigate"", ""apply_filter"", ""extract_fields""]",null,"{""fields"": [""report duration and institution""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--25,Coursera,Find a course on Coursera about 'Relativity' for beginners. List the course's main topics and the estimated time (in hours) required to complete it.,coursera__actions-navigate-enter-query-extract-fields-constraint-545c498,Find a course on Coursera about {{quoted_value}} {{level}}. List the course's main topics and the estimated time (in hours) required to complete it.,"[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""level"", ""type"": ""enum"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Relativity'"", ""level"": ""for beginners""}","{""quoted_value"": ""'Relativity'"", ""level"": ""for beginners""}","{""instruction_skeleton"": ""Find a course on Coursera about {{quoted_value}} {{level}}. List the course's main topics and the estimated time (in hours) required to complete it."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""enter_query"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report main topics and estimated hours""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""level:enum:eq:true"", ""quoted_value:string:eq:true""]","[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""enter_query"", ""extract_fields""]",null,"{""fields"": [""report main topics and estimated hours""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--26,Coursera,Identify a Specialization on Coursera that offers an overview of 'Renewable Energy'. The Specialization should be beginner-level and include a course on Renewable Energy Futures. Note the instructor's name and the number of weeks required to complete the course if I spend 5 hours a week.,coursera__actions-navigate-extract-fields-constraints-level-enum-e524f76,Identify a Specialization on Coursera that offers an overview of {{quoted_value}}. The Specialization should be {{level}} and include a course on Renewable Energy Futures. Note the instructor's name and the number of weeks required to complete the course if I spend 5 hours a week.,"[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""level"", ""type"": ""enum"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Renewable Energy'"", ""level"": ""beginner-level""}","{""quoted_value"": ""'Renewable Energy'"", ""level"": ""beginner-level""}","{""instruction_skeleton"": ""Identify a Specialization on Coursera that offers an overview of {{quoted_value}}. The Specialization should be {{level}} and include a course on Renewable Energy Futures. Note the instructor's name and the number of weeks required to complete the course if I spend 5 hours a week."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""search_results"", ""specialization_detail""], ""actions"": [""navigate"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""verify included course and report metadata""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""level:enum:eq:true"", ""quoted_value:string:eq:true""]","[""coursera_home"", ""search_results"", ""specialization_detail""]","[""navigate"", ""extract_fields""]",null,"{""fields"": [""verify included course and report metadata""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--27,Coursera,"Search for a Specialization on Coursera about 'Data Visualization' that includes a project. Provide the name of the Specialization, the institution offering it, and the skills that will be developed by completing it.",coursera__actions-navigate-enter-query-extract-fields-constraint-565eac9,"Search for a Specialization on Coursera about {{quoted_value}} that includes a project. Provide the name of the Specialization, the institution offering it, and the skills that will be developed by completing it.","[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Data Visualization'""}","{""quoted_value"": ""'Data Visualization'""}","{""instruction_skeleton"": ""Search for a Specialization on Coursera about {{quoted_value}} that includes a project. Provide the name of the Specialization, the institution offering it, and the skills that will be developed by completing it."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""enter_query"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report title, institution, and skills""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""quoted_value:string:eq:true""]","[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""enter_query"", ""extract_fields""]",null,"{""fields"": [""report title, institution, and skills""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--28,Coursera,"Locate a Coursera Guided project related to 'Astrophysics' suitable for advanced learners. Mention the course duration, the institution offering it, and the main subjects covered in the course.",coursera__actions-navigate-enter-query-extract-fields-constraint-d935273,"Locate a Coursera Guided project related to {{quoted_value}} suitable for {{level}}. Mention the course duration, the institution offering it, and the main subjects covered in the course.","[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""level"", ""type"": ""enum"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Astrophysics'"", ""level"": ""advanced learners""}","{""quoted_value"": ""'Astrophysics'"", ""level"": ""advanced learners""}","{""instruction_skeleton"": ""Locate a Coursera Guided project related to {{quoted_value}} suitable for {{level}}. Mention the course duration, the institution offering it, and the main subjects covered in the course."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""enter_query"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report duration, institution, and subjects""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""level:enum:eq:true"", ""quoted_value:string:eq:true""]","[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""enter_query"", ""extract_fields""]",null,"{""fields"": [""report duration, institution, and subjects""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--29,Coursera,Browse the Coursera website and find the price required for one year of Coursera Plus. How much is the discount? Then list 3 companies that work with Coursera.,coursera__actions-navigate-constraints-fixed-actions-navigate-in-cee1501,Browse the Coursera website and find the price required for one year of Coursera Plus. How much is the discount? Then list 3 companies that work with Coursera.,[],{},{},"{""instruction_skeleton"": ""Browse the Coursera website and find the price required for one year of Coursera Plus. How much is the discount? Then list 3 companies that work with Coursera."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""coursera_plus_pricing_and_customer_compa""], ""actions"": [""navigate""], ""sort"": null, ""output"": {""fields"": [""Coursera Plus pricing and customer-company lookup""], ""cardinality"": ""single"", ""operation"": ""extract""}}",[],"[""coursera_home"", ""coursera_plus_pricing_and_customer_compa""]","[""navigate""]",null,"{""fields"": [""Coursera Plus pricing and customer-company lookup""], ""cardinality"": ""single"", ""operation"": ""extract""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--30,Coursera,Locate the course 'Modern Art & Ideas' on Coursera offered by The Museum of Modern Art. Find out the percentage (rounded) of 3-star ratings in the reviews and note which star level has the lowest percentage.,coursera__actions-navigate-open-target-extract-fields-constraint-8c981b6,Locate the course {{quoted_value}} on Coursera offered by The Museum of Modern Art. Find out the percentage (rounded) of 3-star ratings in the reviews and note which star level has the lowest percentage.,"[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Modern Art & Ideas'""}","{""quoted_value"": ""'Modern Art & Ideas'""}","{""instruction_skeleton"": ""Locate the course {{quoted_value}} on Coursera offered by The Museum of Modern Art. Find out the percentage (rounded) of 3-star ratings in the reviews and note which star level has the lowest percentage."", ""site"": ""Coursera"", ""route"": [""coursera_course_detail"", ""reviews""], ""actions"": [""navigate"", ""open_target"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report percentage for requested star and least-common star level""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""quoted_value:string:eq:true""]","[""coursera_course_detail"", ""reviews""]","[""navigate"", ""open_target"", ""extract_fields""]",null,"{""fields"": [""report percentage for requested star and least-common star level""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--31,Coursera,"Search for the course 'Exploring Quantum Physics' on Coursera, offered by the University of Maryland, College Park. Identify the percentage (rounded) of 5-star ratings in the reviews.",coursera__actions-navigate-open-target-extract-fields-constraint-4aaada7,"Search for the course {{quoted_value}} on Coursera, offered by the University of Maryland, College Park. Identify the percentage (rounded) of 5-star ratings in the reviews.","[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Exploring Quantum Physics'""}","{""quoted_value"": ""'Exploring Quantum Physics'""}","{""instruction_skeleton"": ""Search for the course {{quoted_value}} on Coursera, offered by the University of Maryland, College Park. Identify the percentage (rounded) of 5-star ratings in the reviews."", ""site"": ""Coursera"", ""route"": [""coursera_course_detail"", ""reviews""], ""actions"": [""navigate"", ""open_target"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report percentage for requested star level""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""quoted_value:string:eq:true""]","[""coursera_course_detail"", ""reviews""]","[""navigate"", ""open_target"", ""extract_fields""]",null,"{""fields"": [""report percentage for requested star level""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--32,Coursera,Search for 'Data Analysis' courses on Coursera. Apply filters to find courses that are 'Beginner Level' and have a duration ranging from 1 to 3 months. Determine the total count of courses that match these specifications.,coursera__actions-navigate-enter-query-apply-filter-count-items-69388af,Search for {{quoted_value}} courses on Coursera. Apply filters to find courses that are {{quoted_value_2}} and have a duration ranging from {{origin}} to {{destination}}. Determine the total count of courses that match these specifications.,"[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""quoted_value_2"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""origin"", ""type"": ""location"", ""operator"": ""eq"", ""required"": true}, {""name"": ""destination"", ""type"": ""location"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Data Analysis'"", ""quoted_value_2"": ""'Beginner Level'"", ""origin"": ""1"", ""destination"": ""3 months""}","{""quoted_value"": ""'Data Analysis'"", ""quoted_value_2"": ""'Beginner Level'"", ""origin"": ""1"", ""destination"": ""3 months""}","{""instruction_skeleton"": ""Search for {{quoted_value}} courses on Coursera. Apply filters to find courses that are {{quoted_value_2}} and have a duration ranging from {{origin}} to {{destination}}. Determine the total count of courses that match these specifications."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""enter_query"", ""apply_filter"", ""count_items"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report result count""], ""cardinality"": ""single"", ""operation"": ""count""}}","[""destination:location:eq:true"", ""origin:location:eq:true"", ""quoted_value:string:eq:true"", ""quoted_value_2:string:eq:true""]","[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""enter_query"", ""apply_filter"", ""count_items"", ""extract_fields""]",null,"{""fields"": [""report result count""], ""cardinality"": ""single"", ""operation"": ""count""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--33,Coursera,"Find a beginner level Coursera course related to ""Internet of Things (IoT)"" with a high rating. Provide the course name, instructor's name, and a brief summary of the skills that will be taught.",coursera__actions-navigate-enter-query-extract-fields-constraint-b66fe30,"Find a {{level}} Coursera course related to {{quoted_value}} with a high rating. Provide the course name, instructor's name, and a brief summary of the skills that will be taught.","[{""name"": ""level"", ""type"": ""enum"", ""operator"": ""eq"", ""required"": true}, {""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""level"": ""beginner level"", ""quoted_value"": ""\""Internet of Things (IoT)\""""}","{""level"": ""beginner level"", ""quoted_value"": ""\""Internet of Things (IoT)\""""}","{""instruction_skeleton"": ""Find a {{level}} Coursera course related to {{quoted_value}} with a high rating. Provide the course name, instructor's name, and a brief summary of the skills that will be taught."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""enter_query"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report title, instructor, and skills summary""], ""cardinality"": ""single"", ""operation"": ""summary""}}","[""level:enum:eq:true"", ""quoted_value:string:eq:true""]","[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""enter_query"", ""extract_fields""]",null,"{""fields"": [""report title, instructor, and skills summary""], ""cardinality"": ""single"", ""operation"": ""summary""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--34,Coursera,"Find the course on Coursera named 'Essentials of Global Health'. Determine the instructor of this course and summarize his bio, note if there are any additional courses he offers on Coursera.",coursera__actions-navigate-open-target-extract-fields-constraint-2620fa8,"Find the course on Coursera named {{quoted_value}}. Determine the instructor of this course and summarize his bio, note if there are any additional courses he offers on Coursera.","[{""name"": ""quoted_value"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value"": ""'Essentials of Global Health'""}","{""quoted_value"": ""'Essentials of Global Health'""}","{""instruction_skeleton"": ""Find the course on Coursera named {{quoted_value}}. Determine the instructor of this course and summarize his bio, note if there are any additional courses he offers on Coursera."", ""site"": ""Coursera"", ""route"": [""coursera_course_detail"", ""instructor_profile""], ""actions"": [""navigate"", ""open_target"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report instructor bio and other courses""], ""cardinality"": ""single"", ""operation"": ""extract""}}","[""quoted_value:string:eq:true""]","[""coursera_course_detail"", ""instructor_profile""]","[""navigate"", ""open_target"", ""extract_fields""]",null,"{""fields"": [""report instructor bio and other courses""], ""cardinality"": ""single"", ""operation"": ""extract""}",high,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--35,Coursera,"Find a Coursera course on Sustainable Agriculture practices, and detail the course's objectives and the background of the lead instructor.",coursera__actions-navigate-enter-query-extract-fields-constraint-a6112d7,"Find a Coursera course on Sustainable Agriculture practices, and detail the course's objectives and the background of the lead instructor.",[],{},{},"{""instruction_skeleton"": ""Find a Coursera course on Sustainable Agriculture practices, and detail the course's objectives and the background of the lead instructor."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""enter_query"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report objectives and lead-instructor background""], ""cardinality"": ""single"", ""operation"": ""extract""}}",[],"[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""enter_query"", ""extract_fields""]",null,"{""fields"": [""report objectives and lead-instructor background""], ""cardinality"": ""single"", ""operation"": ""extract""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--36,Coursera,"Browse Coursera, which universities offer Master of Advanced Study in Engineering degrees? Tell me what is the latest application deadline for this degree?",coursera__actions-navigate-extract-fields-constraints-fixed-acti-e31b119,"Browse Coursera, which universities offer Master of Advanced Study in Engineering degrees? Tell me what is the latest application deadline for this degree?",[],{},{},"{""instruction_skeleton"": ""Browse Coursera, which universities offer Master of Advanced Study in Engineering degrees? Tell me what is the latest application deadline for this degree?"", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results"", ""course_detail""], ""actions"": [""navigate"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report providers and latest deadline""], ""cardinality"": ""single"", ""operation"": ""extract""}}",[],"[""coursera_home"", ""catalog_results"", ""course_detail""]","[""navigate"", ""extract_fields""]",null,"{""fields"": [""report providers and latest deadline""], ""cardinality"": ""single"", ""operation"": ""extract""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--37,Coursera,Browse the Coursera homepage and list at least three free courses.,coursera__actions-navigate-constraints-fixed-actions-navigate-in-527453b,Browse the Coursera homepage and list at least three free courses.,[],{},{},"{""instruction_skeleton"": ""Browse the Coursera homepage and list at least three free courses."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""homepage_free_course_enumeration""], ""actions"": [""navigate""], ""sort"": null, ""output"": {""fields"": [""homepage free-course enumeration""], ""cardinality"": ""single"", ""operation"": ""extract""}}",[],"[""coursera_home"", ""homepage_free_course_enumeration""]","[""navigate""]",null,"{""fields"": [""homepage free-course enumeration""], ""cardinality"": ""single"", ""operation"": ""extract""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--38,Coursera,"Browse Coursera, which universities and companies from Australia are partners of Coursera? List all of them.",coursera__actions-navigate-apply-filter-count-items-extract-list-71a8497,"Browse Coursera, which universities and companies from Australia are partners of Coursera? List all of them.",[],{},{},"{""instruction_skeleton"": ""Browse Coursera, which universities and companies from Australia are partners of Coursera? List all of them."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""partner_directory_filtered_by_country_li""], ""actions"": [""navigate"", ""apply_filter"", ""count_items"", ""extract_list""], ""sort"": null, ""output"": {""fields"": [""list organizations""], ""cardinality"": ""list"", ""operation"": ""count""}}",[],"[""coursera_home"", ""partner_directory_filtered_by_country_li""]","[""navigate"", ""apply_filter"", ""count_items"", ""extract_list""]",null,"{""fields"": [""list organizations""], ""cardinality"": ""list"", ""operation"": ""count""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--39,Coursera,Find the Space Safety course offered by TUM on Coursera. How many videos are there in module 2? What is the name of each video?,coursera__actions-navigate-open-target-count-items-extract-list-ee9d081,Find the Space Safety course offered by TUM on Coursera. How many videos are there in module 2? What is the name of each video?,[],{},{},"{""instruction_skeleton"": ""Find the Space Safety course offered by TUM on Coursera. How many videos are there in module 2? What is the name of each video?"", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""open_named_course_curriculum_and_named_m""], ""actions"": [""navigate"", ""open_target"", ""count_items"", ""extract_list""], ""sort"": null, ""output"": {""fields"": [""count and list video titles""], ""cardinality"": ""list"", ""operation"": ""count""}}",[],"[""coursera_home"", ""open_named_course_curriculum_and_named_m""]","[""navigate"", ""open_target"", ""count_items"", ""extract_list""]",null,"{""fields"": [""count and list video titles""], ""cardinality"": ""list"", ""operation"": ""count""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--40,Coursera,Browse Coursera for Business and Coursera for Teams and summarise some of their advantages.,coursera__actions-navigate-summarize-content-constraints-fixed-a-d9d27c6,Browse Coursera for Business and Coursera for Teams and summarise some of their advantages.,[],{},{},"{""instruction_skeleton"": ""Browse Coursera for Business and Coursera for Teams and summarise some of their advantages."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""business_product_comparison_summarize_be""], ""actions"": [""navigate"", ""summarize_content""], ""sort"": null, ""output"": {""fields"": [""summarize benefits""], ""cardinality"": ""single"", ""operation"": ""summary""}}",[],"[""coursera_home"", ""business_product_comparison_summarize_be""]","[""navigate"", ""summarize_content""]",null,"{""fields"": [""summarize benefits""], ""cardinality"": ""single"", ""operation"": ""summary""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,Coursera--41,Coursera,Browse online degrees section on Coursera and list 3 Bachelor's degree programmes.,coursera__actions-navigate-extract-list-constraints-fixed-action-28e18dd,Browse online degrees section on Coursera and list 3 Bachelor's degree programmes.,[],{},{},"{""instruction_skeleton"": ""Browse online degrees section on Coursera and list 3 Bachelor's degree programmes."", ""site"": ""Coursera"", ""route"": [""coursera_home"", ""catalog_results""], ""actions"": [""navigate"", ""extract_list""], ""sort"": null, ""output"": {""fields"": [""list three programs""], ""cardinality"": ""list"", ""operation"": ""extract""}}",[],"[""coursera_home"", ""catalog_results""]","[""navigate"", ""extract_list""]",null,"{""fields"": [""list three programs""], ""cardinality"": ""list"", ""operation"": ""extract""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
pending,ESPN--0,ESPN,Look up the current standings for the NBA Eastern Conference on ESPN.,espn__actions-navigate-open-target-extract-fields-constraint-880aae2,Look up the current standings for the NBA Eastern Conference on ESPN.,[],{},{},"{""instruction_skeleton"": ""Look up the current standings for the NBA Eastern Conference on ESPN."", ""site"": ""ESPN"", ""route"": [""espn_home"", ""standings""], ""actions"": [""navigate"", ""open_target"", ""extract_fields""], ""sort"": null, ""output"": {""fields"": [""report current standings""], ""cardinality"": ""single"", ""operation"": ""extract""}}",[],"[""espn_home"", ""standings""]","[""navigate"", ""open_target"", ""extract_fields""]",null,"{""fields"": [""report current standings""], ""cardinality"": ""single"", ""operation"": ""extract""}",medium,Only phrases directly evidenced in ques are parameterized. Uncertain entities or conditions remain fixed literals; no slot value is copied into a different semantic type.
